Date,THREEFF0100.B,THREEFF0200.B,THREEFF0300.B,THREEFF0400.B,THREEFF0500.B,THREEFF0600.B,THREEFF0700.B,THREEFF0800.B,THREEFF0900.B,THREEFF1000.B,THREEFFTP0100.B,THREEFFTP0200.B,THREEFFTP0300.B,THREEFFTP0400.B,THREEFFTP0500.B,THREEFFTP0600.B,THREEFFTP0700.B,THREEFFTP0800.B,THREEFFTP0900.B,THREEFFTP1000.B,THREEFY0100.B,THREEFY0200.B,THREEFY0300.B,THREEFY0400.B,THREEFY0500.B,THREEFY0600.B,THREEFY0700.B,THREEFY0800.B,THREEFY0900.B,THREEFY1000.B,THREEFYTP0100.B,THREEFYTP0200.B,THREEFYTP0300.B,THREEFYTP0400.B,THREEFYTP0500.B,THREEFYTP0600.B,THREEFYTP0700.B,THREEFYTP0800.B,THREEFYTP0900.B,THREEFYTP1000.B
20 03 2018,2.496500015,2.67750001,2.702300072,2.74909997,2.856400013,3.016700029,3.211999893,3.426100016,3.647200108,3.867300034,0.147100002,0.096500002,0.0077,-0.0471,-0.049199998,-0.0037,0.077100001,0.181299999,0.299199998,0.424199998,2.153100014,2.38380003,2.486599922,2.545200109,2.595700026,2.651900053,2.717700005,2.792700052,2.875400066,2.96359992,0.099200003,0.114699997,0.093500003,0.064199999,0.040800001,0.028999999,0.0298,0.041999999,0.064000003,0.093699999
21 03 2018,2.487299919,2.678499937,2.709399939,2.75970006,2.869100094,3.030299902,3.226099968,3.440299988,3.661299944,3.881299973,0.151700005,0.104400001,0.017899999,-0.035399999,-0.036600001,0.0094,0.090499997,0.194600001,0.3125,0.437299997,2.136300087,2.373500109,2.48119998,2.543400049,2.596600056,2.654900074,2.722199917,2.798399925,2.881999969,2.970999956,0.101599999,0.119000003,0.099399999,0.071400002,0.048999999,0.037999999,0.0394,0.052099999,0.0744,0.104400001
22 03 2018,2.457900047,2.640500069,2.665999889,2.713399887,2.82130003,2.982199907,3.178100109,3.39289999,3.614700079,3.835500002,0.141599998,0.089100003,-0.0011,-0.057300001,-0.060800001,-0.0166,0.063000001,0.165999994,0.282900006,0.407000005,2.112799883,2.344799995,2.448400021,2.507600069,2.558500051,2.615099907,2.681200027,2.756599903,2.839600086,2.928200006,0.095899999,0.109700002,0.087499999,0.057300001,0.033199999,0.0206,0.0206,0.032200001,0.053399999,0.082599998
23 03 2018,2.439800024,2.618099928,2.642299891,2.689599991,2.797899961,2.959300041,3.155800104,3.371200085,3.593400002,3.814699888,0.135299996,0.079700001,-0.012,-0.0691,-0.073200002,-0.0295,0.049699999,0.1523,0.268999994,0.39289999,2.099499941,2.327800035,2.42930007,2.487299919,2.53760004,2.593800068,2.659800053,2.735100031,2.818099976,2.906699896,0.092399999,0.104000002,0.080300003,0.048999999,0.0241,0.0109,0.0105,0.021600001,0.0425,0.0713
26 03 2018,2.46510005,2.643300056,2.665699959,2.710999966,2.817699909,2.977900028,3.173500061,3.388099909,3.609699965,3.830600023,0.140400007,0.086800002,-0.0044,-0.061299998,-0.065300003,-0.021500001,0.057999998,0.160899997,0.27790001,0.402099997,2.122600079,2.352099895,2.453700066,2.511199951,2.560800076,2.616300106,2.681600094,2.756400108,2.838900089,2.927000046,0.095299996,0.108599998,0.0858,0.055100001,0.0306,0.0176,0.0174,0.0287,0.049800001,0.0788
27 03 2018,2.427900076,2.590500116,2.607599974,2.65199995,2.759299994,2.920700073,3.117599964,3.333600044,3.556600094,3.778700113,0.122699998,0.059700001,-0.0361,-0.095399998,-0.100699998,-0.057799999,0.0211,0.123599999,0.240199998,0.364100009,2.102400064,2.318900108,2.412800074,2.465800047,2.512799978,2.566699982,2.631000042,2.705199957,2.787400007,2.875400066,0.085600004,0.092200004,0.064999998,0.031300001,0.0045,-0.01,-0.0116,-0.0013,0.018999999,0.0473
28 03 2018,2.436100006,2.595000029,2.605200052,2.64350009,2.746500015,2.905200005,3.100600004,3.315799952,3.538399935,3.76060009,0.124300003,0.061299998,-0.036400001,-0.098300003,-0.106200002,-0.065200001,0.012,0.113399997,0.229200006,0.352499992,2.106800079,2.324599981,2.417000055,2.467600107,2.512000084,2.563699961,2.626100063,2.698699951,2.779599905,2.866600037,0.086300001,0.093500003,0.066100001,0.0317,0.004,-0.0116,-0.0141,-0.0047,0.0148,0.042399999
29 03 2018,2.427200079,2.577800035,2.579799891,2.611999989,2.711100101,2.867599964,3.062000036,3.276900053,3.499700069,3.722300053,0.119499996,0.0535,-0.047699999,-0.1131,-0.123999998,-0.085500002,-0.0102,0.0898,0.204500005,0.327100009,2.09920001,2.31430006,2.403000116,2.450000048,2.49119997,2.540199995,2.600500107,2.671499968,2.751100063,2.837100029,0.0836,0.089000002,0.059900001,0.023800001,-0.0056,-0.022700001,-0.026699999,-0.0186,-0.0003,0.0263
30 03 2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 04 2018,2.417700052,2.561500072,2.561000109,2.592600107,2.691800117,2.848599911,3.043400049,3.25880003,3.48210001,3.70510006,0.112999998,0.043400001,-0.059599999,-0.125799999,-0.137099996,-0.098800004,-0.023600001,0.076300003,0.191100001,0.313699991,2.096800089,2.306400061,2.391799927,2.436700106,2.476700068,2.525000095,2.584800005,2.655400038,2.734899998,2.820800066,0.079999998,0.082999997,0.052200001,0.0149,-0.0153,-0.033,-0.0374,-0.0296,-0.0116,0.0148
3 04 2018,2.449399948,2.603399992,2.603300095,2.632499933,2.728899956,2.883399963,3.076299906,3.290199995,3.512300014,3.734400034,0.127399996,0.064900003,-0.035599999,-0.101400003,-0.112999998,-0.075199999,-0.0004,0.099200003,0.213699996,0.336199999,2.113300085,2.333800077,2.424200058,2.471299887,2.512099981,2.560400009,2.619999886,2.690299988,2.769200087,2.854700089,0.087899998,0.096100003,0.068599999,0.033300001,0.0043,-0.0127,-0.0167,-0.0086,0.0096,0.0361
4 04 2018,2.460799932,2.623500109,2.623300076,2.64989996,2.743700027,2.896100044,3.087500095,3.300400019,3.521800041,3.743299961,0.137400001,0.0801,-0.0189,-0.085299999,-0.098200001,-0.061700001,0.0121,0.110799998,0.224600002,0.346500009,2.110599995,2.340899944,2.435800076,2.484699965,2.526000023,2.574300051,2.633599997,2.703500032,2.782099962,2.867199898,0.093199998,0.105300002,0.080200002,0.046100002,0.0176,0.0007,-0.0033,0.0046,0.022600001,0.048900001
5 04 2018,2.48390007,2.655800104,2.656300068,2.681200027,2.772900105,2.923399925,3.113399982,3.325099945,3.545599937,3.766299963,0.149200007,0.097900003,0.001,-0.065099999,-0.078199998,-0.042199999,0.031199999,0.129500002,0.243100002,0.364800006,2.120599985,2.360300064,2.459700108,2.510699987,2.552900076,2.601399899,2.660599947,2.73029995,2.808599949,2.893300056,0.099600002,0.116099998,0.093699999,0.061299998,0.033799998,0.0175,0.0139,0.022,0.040100001,0.066500001
6 04 2018,2.456099987,2.618099928,2.614900112,2.638600111,2.730400085,2.881500006,3.072299957,3.284800053,3.506200075,3.727900028,0.137600005,0.080200002,-0.02,-0.087899998,-0.102399997,-0.067199998,0.0054,0.103200004,0.216399997,0.337700009,2.102699995,2.334599972,2.42930007,2.477400064,2.517699957,2.565000057,2.623500109,2.692699909,2.770800114,2.855400085,0.093099996,0.105400003,0.0801,0.045499999,0.0165,-0.001,-0.0056,0.0017,0.019099999,0.0449
9 04 2018,2.464999914,2.622999907,2.616600037,2.638299942,2.728699923,2.879100084,3.069400072,3.281699896,3.503000021,3.724600077,0.136899993,0.078699999,-0.022399999,-0.090999998,-0.105899997,-0.071099997,0.0014,0.099200003,0.212400004,0.333799988,2.113800049,2.343600035,2.436300039,2.482800007,2.521800041,2.568099976,2.625799894,2.694299936,2.771899939,2.856100082,0.092900001,0.104699999,0.079000004,0.044,0.0146,-0.0032,-0.0081,-0.001,0.0163,0.041999999
10 04 2018,2.485599995,2.645900011,2.636300087,2.654000044,2.74119997,2.889199972,3.077899933,3.289099932,3.50970006,3.730900049,0.144199997,0.089100003,-0.0116,-0.081299998,-0.097400002,-0.063600004,0.008,0.1052,0.217999995,0.33919999,2.126399994,2.361099958,2.455199957,2.501399994,2.539499998,2.584700108,2.641299963,2.708899975,2.785599947,2.869100094,0.096799999,0.111299999,0.086900003,0.0526,0.0233,0.0053,0.0002,0.0071,0.0241,0.0495
11 04 2018,2.490999937,2.646899939,2.631400108,2.644200087,2.727999926,2.874000072,3.061500072,3.272300005,3.4927001,3.713900089,0.144199997,0.088399999,-0.0142,-0.086099997,-0.104199998,-0.071999997,-0.0015,0.094800003,0.206900001,0.327699989,2.130399942,2.364900112,2.457099915,2.50090003,2.536799908,2.58010006,2.635099888,2.701400042,2.77699995,2.859699965,0.096699998,0.111100003,0.086300001,0.051100001,0.021,0.0022,-0.0038,0.0023,0.0187,0.043499999
12 04 2018,2.52699995,2.692300081,2.676500082,2.686500072,2.767199993,2.91050005,3.095999956,3.3052001,3.524399996,3.744600058,0.158999994,0.110399999,0.0103,-0.0612,-0.079700001,-0.048,0.022,0.118100002,0.230100006,0.350699991,2.151299953,2.396399975,2.493299961,2.539000034,2.575400114,2.618599892,2.673099995,2.738899946,2.813999891,2.895999908,0.104800001,0.124600001,0.103100002,0.07,0.041000001,0.0229,0.0174,0.023800001,0.040399998,0.065300003
13 04 2018,2.545900106,2.708300114,2.686399937,2.690799952,2.767499924,2.908200026,3.092000008,3.300199986,3.518899918,3.738800049,0.162799999,0.115099996,0.0139,-0.059500001,-0.079800002,-0.049600001,0.019300001,0.114699997,0.226199999,0.346500009,2.166300058,2.412899971,2.508599997,2.552299976,2.586400032,2.627599955,2.680399895,2.744699955,2.818500042,2.899600029,0.106899999,0.127900004,0.106700003,0.073299997,0.0438,0.0251,0.018999999,0.024800001,0.040800001,0.065300003
16 04 2018,2.565900087,2.724100113,2.696500063,2.696199894,2.769599915,2.907999992,3.090600014,3.298000097,3.51609993,3.735899925,0.165199995,0.117899999,0.0155,-0.059300002,-0.081,-0.051800001,0.0165,0.111500002,0.222800002,0.342999995,2.185100079,2.431400061,2.525300026,2.566600084,2.598599911,2.637900114,2.689100027,2.752099991,2.824800014,2.904999971,0.108199999,0.129899994,0.108900003,0.075199999,0.045200001,0.026000001,0.019300001,0.024700001,0.040399998,0.064599998
17 04 2018,2.578099966,2.726599932,2.690599918,2.684200048,2.753700018,2.889899969,3.071199894,3.278000116,3.496099949,3.715899944,0.162900001,0.113200001,0.0081,-0.069399998,-0.093099996,-0.065399997,0.0019,0.096199997,0.207000002,0.326999992,2.200700045,2.442899942,2.532299995,2.569600105,2.598200083,2.63470006,2.683700085,2.744899988,2.816200018,2.895200014,0.107000001,0.127599999,0.105300002,0.070299998,0.039099999,0.0187,0.0111,0.0156,0.0306,0.054200001
18 04 2018,2.612999916,2.769000053,2.732300043,2.72329998,2.789900064,2.923799992,3.103199959,3.308700085,3.525599957,3.744499922,0.175799996,0.132200003,0.029300001,-0.047800001,-0.071800001,-0.044399999,0.022700001,0.116800003,0.227699995,0.3477,2.223400116,2.474100113,2.567199945,2.605900049,2.634799957,2.671000004,2.719500065,2.780100107,2.850899935,2.92930007,0.114100002,0.139400005,0.119900003,0.086599998,0.056400001,0.036699999,0.0295,0.034299999,0.0495,0.073299997
19 04 2018,2.640500069,2.808099985,2.776299953,2.768899918,2.835799932,2.969099998,3.147900105,3.352400064,3.568399906,3.78640008,0.188500002,0.151600003,0.0524,-0.022500001,-0.045000002,-0.0166,0.0513,0.145999998,0.257299989,0.377600014,2.239599943,2.499300003,2.59800005,2.6401999,2.67140007,2.709100008,2.758599997,2.819900036,2.891000032,2.969599962,0.121100001,0.151099995,0.134900004,0.1039,0.075499997,0.057100002,0.051100001,0.0568,0.072800003,0.097199999
20 04 2018,2.66689992,2.847700119,2.821099997,2.81520009,2.882100105,3.014800072,3.192699909,3.396300077,3.611299992,3.828299999,0.202399999,0.172999993,0.077699997,0.005,-0.0163,0.0129,0.081299998,0.176400006,0.287999988,0.408499986,2.252399921,2.522700071,2.627799988,2.674099922,2.707700014,2.747100115,2.797600031,2.859499931,2.931099892,3.00999999,0.128800005,0.163900003,0.151299998,0.1228,0.096199997,0.079300001,0.074299999,0.080899999,0.097599998,0.122599997
23 04 2018,2.691099882,2.87590003,2.851700068,2.847199917,2.914700031,3.047499895,3.22510004,3.428200006,3.642699957,3.858999968,0.208800003,0.182500005,0.089299999,0.0184,-0.0014,0.029100001,0.0986,0.194600001,0.306800008,0.427899987,2.273999929,2.546600103,2.653599977,2.701299906,2.736000061,2.776000023,2.827100039,2.889400005,2.961100101,3.040100098,0.132499993,0.169799998,0.158700004,0.131600007,0.1061,0.090099998,0.085900001,0.0933,0.110699996,0.136299998
24 04 2018,2.689699888,2.877300024,2.859400034,2.860399961,2.931799889,3.067100048,3.246000051,3.449800014,3.664499998,3.880800009,0.208000004,0.181799993,0.090499997,0.0222,0.005,0.037700001,0.108800001,0.206100002,0.319299996,0.441100001,2.276900053,2.547800064,2.655900002,2.705600023,2.742500067,2.784600019,2.837300062,2.901000023,2.973799944,3.05369997,0.132100001,0.169100001,0.158299997,0.131899998,0.1074,0.092399999,0.089299999,0.097599998,0.115800001,0.142199993
25 04 2018,2.687799931,2.887000084,2.879800081,2.888600111,2.964999914,3.103100061,3.283499956,3.487799883,3.702399969,3.918299913,0.212699994,0.190099999,0.102899998,0.0385,0.024599999,0.059700001,0.132699996,0.231299996,0.345400006,0.467799991,2.271699905,2.546999931,2.66050005,2.715199947,2.756299973,2.80189991,2.85739994,2.923300028,2.997900009,3.079099894,0.134800002,0.173700005,0.164800003,0.140400007,0.117700003,0.104500003,0.103,0.112599999,0.132100001,0.159500003
26 04 2018,2.67750001,2.876399994,2.869199991,2.878099918,2.954699993,3.092999935,3.273600101,3.478100061,3.693000078,3.909100056,0.210600004,0.187199995,0.0995,0.034699999,0.020400001,0.055300001,0.128000006,0.226300001,0.340200007,0.462399989,2.261899948,2.536900043,2.65019989,2.704799891,2.746000051,2.791500092,2.847100019,2.913100004,2.987699986,3.069099903,0.133599997,0.171800002,0.162499994,0.137700006,0.114799999,0.101400003,0.099600002,0.109099999,0.128299996,0.155599996
27 04 2018,2.664599895,2.856699944,2.844399929,2.850199938,2.924900055,3.062400103,3.242799997,3.44749999,3.662699938,3.879300117,0.204799995,0.178100005,0.087800004,0.0208,0.0047,0.0381,0.109700002,0.207200006,0.320499986,0.442200005,2.252500057,2.523999929,2.63409996,2.686100006,2.725199938,2.769200087,2.823600054,2.888600111,2.962599993,3.043499947,0.1303,0.166500002,0.155499995,0.129199997,0.104999997,0.090499997,0.087700002,0.0964,0.1149,0.141499996
30 04 2018,2.669800043,2.850899935,2.831599951,2.832999945,2.905299902,3.041500092,3.221299887,3.425800085,3.641200066,3.858099937,0.199399993,0.169,0.075800002,0.0067,-0.0109,0.021600001,0.092600003,0.189799994,0.302899987,0.424600005,2.265100002,2.529999971,2.634900093,2.682899952,2.719000101,2.76060009,2.813199997,2.87680006,2.949700117,3.029700041,0.127399996,0.161300004,0.148499995,0.120700002,0.095299996,0.079700001,0.076099999,0.083999999,0.101899996,0.128099993
1 05 2018,2.68659997,2.8677001,2.844799995,2.842600107,2.911999941,3.046299934,3.22480011,3.428499937,3.643399954,3.859999895,0.203999996,0.175300002,0.081900001,0.0118,-0.0068,0.024700001,0.094999999,0.191699997,0.3046,0.426099986,2.277100086,2.54460001,2.649699926,2.696799994,2.731699944,2.772200108,2.823699951,2.886399984,2.958499908,3.037800074,0.129999995,0.165399998,0.153400004,0.125799999,0.100199997,0.084399998,0.080499999,0.088100001,0.105800003,0.131699994
2 05 2018,2.684000015,2.86529994,2.841700077,2.838799953,2.907700062,3.041599989,3.220000029,3.423700094,3.638499975,3.855099916,0.2042,0.175600007,0.081900001,0.0113,-0.0078,0.0233,0.0933,0.189700007,0.302300006,0.423599988,2.273099899,2.541500092,2.646699905,2.693799973,2.728399992,2.768699884,2.819999933,2.882600069,2.954600096,3.033799887,0.129999995,0.1655,0.153500006,0.125799999,0.100100003,0.084100001,0.079999998,0.087499999,0.104999997,0.130700007
3 05 2018,2.671900034,2.848999977,2.822700024,2.818000078,2.886100054,3.019599915,3.197999954,3.401900053,3.617000103,3.834000111,0.1998,0.168799996,0.073399998,0.0014,-0.0188,0.0113,0.080600001,0.176400006,0.288599998,0.409500003,2.263499975,2.529500008,2.632800102,2.678299904,2.711899996,2.751199961,2.80189991,2.864000082,2.93569994,3.014699936,0.127499998,0.161500007,0.148200005,0.119599998,0.093000002,0.076300003,0.071500003,0.078400001,0.095399998,0.120800003
4 05 2018,2.683700085,2.861099958,2.832099915,2.824700117,2.890599966,3.022700071,3.200099945,3.403300047,3.618099928,3.834899902,0.203400001,0.173800007,0.078199998,0.0054,-0.015699999,0.0137,0.082400002,0.1778,0.289700001,0.41049999,2.271399975,2.539700031,2.643199921,2.6881001,2.720799923,2.759299994,2.809200048,2.870599985,2.941699982,3.020200014,0.1294,0.164700001,0.151999995,0.123499997,0.096900001,0.079899997,0.075000003,0.081699997,0.098399997,0.123599999
7 05 2018,2.690799952,2.865600109,2.835299969,2.827300072,2.89289999,3.024800062,3.202100039,3.405299902,3.619999886,3.836699963,0.202800006,0.172600001,0.076700002,0.0039,-0.017200001,0.0125,0.0814,0.177000001,0.289099991,0.410100013,2.280999899,2.5473001,2.649499893,2.693599939,2.725600004,2.763700008,2.813299894,2.8743999,2.945300102,3.023600101,0.129199997,0.164100006,0.151199996,0.122500002,0.095799997,0.0788,0.073799998,0.080499999,0.097400002,0.122599997
8 05 2018,2.70600009,2.883500099,2.854000092,2.845999956,2.911299944,3.04279995,3.219599962,3.422399998,3.636699915,3.853100061,0.207499996,0.179499999,0.084799998,0.0127,-0.0079,0.0221,0.091399997,0.187299997,0.299600005,0.4208,2.293100119,2.561700106,2.665299892,2.710099936,2.742599964,2.780900002,2.830499887,2.891599894,2.962500095,3.040699959,0.131799996,0.168400005,0.156499997,0.128600001,0.102499999,0.085900001,0.0814,0.088399999,0.105499998,0.130899996
9 05 2018,2.72300005,2.907299995,2.881200075,2.874700069,2.940599918,3.072099924,3.248600006,3.450900078,3.664700031,3.880500078,0.2148,0.190699995,0.098300003,0.027799999,0.0084,0.039299998,0.109300002,0.205699995,0.318500012,0.439900011,2.304199934,2.5776999,2.684400082,2.73149991,2.765500069,2.804899931,2.855200052,2.91689992,2.987999916,3.066499949,0.135900006,0.175099999,0.165199995,0.138699993,0.113700002,0.098099999,0.094300002,0.101999998,0.1197,0.145600006
10 05 2018,2.724499941,2.90440011,2.875099897,2.866600037,2.931200027,3.062000036,3.238300085,3.440500021,3.65440011,3.870300055,0.212699994,0.187099993,0.093500003,0.022,0.0018,0.032200001,0.1017,0.197999999,0.310600013,0.432000011,2.308199883,2.579200029,2.684000015,2.72939992,2.762000084,2.800299883,2.849900007,2.910900116,2.981600046,3.059700012,0.1347,0.173099995,0.162400007,0.135299996,0.109700002,0.093699999,0.089400001,0.096799999,0.114200003,0.139799997
11 05 2018,2.729700089,2.905200005,2.872800112,2.862299919,2.925600052,3.055799961,3.231699944,3.433799982,3.647599936,3.863500118,0.211199999,0.184300005,0.089699998,0.0173,-0.0034,0.0265,0.095899999,0.192000002,0.304500014,0.425900012,2.315999985,2.584599972,2.687299967,2.730999947,2.762300014,2.799599886,2.84829998,2.908699989,2.978899956,3.056499958,0.134000003,0.171700001,0.160300002,0.132699996,0.106600001,0.0902,0.085600004,0.092699997,0.109899998,0.135299996
14 05 2018,2.742300034,2.916699886,2.884900093,2.875099897,2.938999891,3.069499969,3.245500088,3.44749999,3.661200047,3.876899958,0.211999997,0.185399994,0.091300003,0.0199,1.00E-04,0.0309,0.101000004,0.197799996,0.310900003,0.432799995,2.331099987,2.598099947,2.700200081,2.743799925,2.77519989,2.812599897,2.861399889,2.921900034,2.9921,3.0697999,0.134599999,0.172399998,0.161300004,0.133900002,0.108199999,0.092100002,0.088,0.0955,0.112999998,0.138899997
15 05 2018,2.782799959,2.974400043,2.949899912,2.942899942,3.007400036,3.137300014,3.312200069,3.513000011,3.725300074,3.939599991,0.230700001,0.214000002,0.125400007,0.057399999,0.039799999,0.072300002,0.143600002,0.241300002,0.355100006,0.477499992,2.355099916,2.635200024,2.745500088,2.794500113,2.829400063,2.869100094,2.919500113,2.980900049,3.051800013,3.129899979,0.144899994,0.189700007,0.183300003,0.159400001,0.136399999,0.122400001,0.119900003,0.128800005,0.147499993,0.1743
16 05 2018,2.792599916,2.994699955,2.976700068,2.973400116,3.039799929,3.17050004,3.345700026,3.546200037,3.758100033,3.971899986,0.238600001,0.226500005,0.141299993,0.075599998,0.059900001,0.093599997,0.165900007,0.264200002,0.378500015,0.501100004,2.357599974,2.644099951,2.759399891,2.812099934,2.84980011,2.891599894,2.943500042,3.006200075,3.077899933,3.156599998,0.149299994,0.196999997,0.193000004,0.171000004,0.149399996,0.136700004,0.135299996,0.145099998,0.1646,0.192000002
17 05 2018,2.790199995,2.999500036,2.989300013,2.99180007,3.062099934,3.195100069,3.371400118,3.57249999,3.784399986,3.997999907,0.240799993,0.230700001,0.148200005,0.0854,0.072099999,0.107900001,0.181600004,0.280999988,0.395999998,0.519200027,2.354599953,2.643100023,2.761699915,2.817699909,2.858400106,2.902699947,2.956700087,3.020900011,3.093899965,3.173599958,0.1505,0.199200004,0.1963,0.175500005,0.155300006,0.143800005,0.143600002,0.154300004,0.174700007,0.202900007
